0,date,time,p_open,p_high,p_low,p_close,volume,st_bullish,st_bearish,st_neutral,ss_asia,ss_europe,ss_newyork,vol_diff,upper_wick_length,lower_wick_length
125,2019.06.27,00:00,1.13684,1.13815,1.13478,1.13689,83839,1,0,0,0,0,0,-1.0,-25.200000000059507,-41.20000000009948
126,2019.06.28,00:00,1.13688,1.13936,1.13506,1.13701,79641,1,0,0,0,0,0,,-18.076923076896144,-13.999999999979504
127,2019.07.01,00:00,1.13594,1.13711,1.12751,1.12839,163177,0,1,0,0,0,0,5.0,0.15496688741723494,0.11655629139072825
128,2019.07.03,00:00,1.1284,1.13121,1.12685,1.12775,70445,0,1,0,0,0,0,-3.0,4.323076923076629,1.3846153846154898
129,2019.07.04,00:00,1.12775,1.1295,1.12731,1.12835,36291,1,0,0,0,0,0,-3.0,-1.9166666666668517,-0.7333333333334073
130,2019.07.05,00:00,1.1283,1.12876,1.12073,1.12253,74525,0,1,0,0,0,0,5.0,0.07972270363949753,0.31195840554592846
131,2019.07.08,00:00,1.12218,1.12344,1.12069,1.12139,56948,0,1,0,0,0,0,-2.0,1.5949367088611188,0.8860759493674444
132,2019.07.09,00:00,1.12137,1.12187,1.11933,1.12077,60803,0,1,0,0,0,0,0.0,0.8333333333333334,2.400000000000444
133,2019.07.10,00:00,1.12077,1.12642,1.12018,1.12504,83257,1,0,0,0,0,0,2.0,-0.32318501170958736,-0.13817330210774964
134,2019.07.11,00:00,1.12505,1.12858,1.12451,1.12536,83471,1,0,0,0,0,0,0.0,-10.387096774199902,-1.7419354838727006
135,2019.07.12,00:00,1.12535,1.12749,1.12382,1.12707,74907,1,0,0,0,0,0,-1.0,-0.24418604651168646,-0.8895348837209776
136,2019.07.15,00:00,1.12662,1.12839,1.12534,1.12575,59275,0,1,0,0,0,0,-2.0,2.0344827586209187,0.4712643678161565
137,2019.07.16,00:00,1.12574,1.12635,1.12019,1.12098,72420,0,1,0,0,0,0,2.0,0.12815126050420492,0.16596638655464058
138,2019.07.17,00:00,1.12099,1.12337,1.11999,1.12236,61220,1,0,0,0,0,0,-1.0,-0.7372262773721799,-0.72992700729914
139,2019.07.18,00:00,1.12235,1.12805,1.12053,1.12765,90340,1,0,0,0,0,0,3.0,-0.07547169811319807,-0.34339622641507633
140,2019.07.19,00:00,1.12765,1.1282,1.12034,1.12188,86339,0,1,0,0,0,0,,0.09532062391681896,0.2668977469670854
141,2019.07.22,00:00,1.12147,1.12251,1.12061,1.12083,59927,0,1,0,0,0,0,-2.0,1.6249999999999567,0.34374999999983735
142,2019.07.23,00:00,1.12084,1.12094,1.11457,1.11517,66894,0,1,0,0,0,0,1.0,0.01763668430334883,0.10582010582009298
143,2019.07.24,00:00,1.11516,1.11558,1.1127,1.114,66842,0,1,0,0,0,0,,0.3620689655173701,1.1206896551726482
144,2019.07.25,00:00,1.11399,1.11876,1.11013,1.11468,93390,1,0,0,0,0,0,2.0,-5.913043478262213,-5.594202898551844
145,2019.07.26,00:00,1.11469,1.11508,1.1112,1.11285,62707,0,1,0,0,0,0,-2.0,0.21195652173918422,0.8967391304347131
146,2019.07.29,00:00,1.11238,1.1151,1.1113,1.11448,53693,1,0,0,0,0,0,-1.0,-0.29523809523812744,-0.5142857142857022
147,2019.07.30,00:00,1.11448,1.1161,1.11322,1.1154,72556,1,0,0,0,0,0,2.0,-0.7608695652175225,-1.3695652173910577
148,2019.07.31,00:00,1.1154,1.11622,1.10602,1.10754,96969,0,1,0,0,0,0,2.0,0.10432569974555282,0.19338422391857124
149,2019.08.01,00:00,1.10754,1.1096,1.1027,1.10848,125161,1,0,0,0,0,0,2.0,-1.191489361702213,-5.148936170213043
150,2019.08.02,00:00,1.10849,1.11164,1.10697,1.11056,135069,1,0,0,0,0,0,0.0,-0.5217391304347639,-0.7342995169081903
151,2019.08.05,00:00,1.11006,1.1213,1.11004,1.12026,126217,1,0,0,0,0,0,,-0.10196078431371874,-0.0019607843137383384
152,2019.08.06,00:00,1.12024,1.12495,1.11674,1.11967,124951,0,1,0,0,0,0,,8.263157894737416,5.140350877193133
153,2019.08.07,00:00,1.11967,1.12417,1.11792,1.12003,143724,1,0,0,0,0,0,1.0,-11.499999999995065,-4.861111111109021
154,2019.08.08,00:00,1.1199,1.12325,1.11768,1.11795,104675,0,1,0,0,0,0,-2.0,1.7179487179489048,0.13846153846154197
155,2019.08.09,00:00,1.11793,1.12229,1.11781,1.12003,85430,1,0,0,0,0,0,-1.0,-1.076190476190447,-0.05714285714291454
156,2019.08.12,00:00,1.11978,1.12307,1.11621,1.12131,82413,1,0,0,0,0,0,,-1.1503267973855869,-2.3333333333333335
157,2019.08.13,00:00,1.12131,1.12287,1.11703,1.11706,118891,0,1,0,0,0,0,3.0,0.3670588235294056,0.007058823529405618
158,2019.08.14,00:00,1.11706,1.11908,1.11307,1.11376,111370,0,1,0,0,0,0,,0.6121212121212786,0.20909090909094213
159,2019.08.15,00:00,1.11375,1.11584,1.10915,1.11066,123391,0,1,0,0,0,0,1.0,0.676375404530712,0.48867313915853794
160,2019.08.16,00:00,1.11064,1.11122,1.10663,1.10897,90913,0,1,0,0,0,0,-2.0,0.3473053892215593,1.4011976047903738
161,2019.08.19,00:00,1.10917,1.11136,1.1076,1.10775,63619,0,1,0,0,0,0,-2.0,1.5422535211267254,0.10563380281696969
162,2019.08.20,00:00,1.10774,1.1107,1.10655,1.10841,131621,1,0,0,0,0,0,5.0,-3.417910447761644,-1.7761194029852478
163,2019.08.22,00:00,1.10841,1.11132,1.10635,1.10788,79248,0,1,0,0,0,0,-2.0,5.490566037737043,2.8867924528306865
164,2019.08.23,00:00,1.10791,1.1153,1.10516,1.1136,104553,1,0,0,0,0,0,2.0,-0.2987697715290058,-0.4833040421792695
165,2019.08.26,00:00,1.11506,1.11639,1.10942,1.11009,135459,0,1,0,0,0,0,2.0,0.267605633802832,0.13480885311870408
166,2019.08.27,00:00,1.11008,1.1116,1.10857,1.10898,90478,0,1,0,0,0,0,-2.0,1.3818181818183028,0.3727272727273333
167,2019.08.28,00:00,1.10903,1.10979,1.10733,1.10773,82841,0,1,0,0,0,0,,0.5846153846155212,0.3076923076924785
168,2019.08.29,00:00,1.10775,1.1093,1.1042,1.10564,85614,0,1,0,0,0,0,0.0,0.7345971563980563,0.682464454976231
169,2019.08.30,00:00,1.10564,1.10604,1.09633,1.09904,86679,0,1,0,0,0,0,0.0,0.06060606060605449,0.4106060606060629
170,2019.09.02,00:00,1.09896,1.09965,1.09259,1.09738,149851,0,1,0,0,0,0,4.0,0.4367088607595675,3.031645569620462
171,2019.09.04,00:00,1.09738,1.10384,1.09684,1.10354,86039,1,0,0,0,0,0,-3.0,-0.048701298701293784,-0.08766233766233603
172,2019.09.05,00:00,1.10352,1.10847,1.10169,1.10343,92370,0,1,0,0,0,0,0.0,54.99999999991118,19.333333333300438
173,2019.09.06,00:00,1.10342,1.10572,1.10202,1.10259,89959,0,1,0,0,0,0,,2.7710843373489977,0.6867469879516687
174,2019.09.09,00:00,1.10232,1.10681,1.10155,1.10472,69504,1,0,0,0,0,0,-2.0,-0.8708333333334101,-0.3208333333333129
175,2019.09.10,00:00,1.10472,1.10596,1.10306,1.10431,71531,0,1,0,0,0,0,0.0,3.0243902439025976,3.0487804878046534
176,2019.09.11,00:00,1.10432,1.10557,1.09853,1.10103,68086,0,1,0,0,0,0,,0.3799392097264339,0.7598784194528678
177,2019.09.12,00:00,1.101,1.10873,1.09269,1.10646,110915,1,0,0,0,0,0,4.0,-0.41575091575091316,-1.5219780219780235
178,2019.09.13,00:00,1.10642,1.11096,1.10554,1.10716,82613,1,0,0,0,0,0,-2.0,-5.135135135135427,-1.1891891891892379
179,2019.09.16,00:00,1.1073,1.10863,1.09933,1.09967,82892,0,1,0,0,0,0,0.0,0.174311926605511,0.044560943643513214
180,2019.09.17,00:00,1.09972,1.10744,1.09902,1.10719,89718,1,0,0,0,0,0,0.0,-0.03346720214191271,-0.09370816599731399
181,2019.09.18,00:00,1.10724,1.10756,1.10137,1.10293,85643,0,1,0,0,0,0,,0.07424593967519613,0.36194895591647164
182,2019.09.19,00:00,1.10291,1.10734,1.10228,1.10406,88860,1,0,0,0,0,0,0.0,-2.8521739130434733,-0.5478260869566426
183,2019.09.20,00:00,1.10406,1.10675,1.09662,1.09931,165915,0,1,0,0,0,0,5.0,0.5663157894736508,0.5663157894736975
184,2019.09.24,00:00,1.09931,1.10241,1.09838,1.10196,84294,1,0,0,0,0,0,-3.0,-0.16981132075465374,-0.3509433962264464
185,2019.09.25,00:00,1.10196,1.1023,1.09375,1.09422,88175,0,1,0,0,0,0,0.0,0.04392764857881182,0.06072351421188186
186,2019.09.26,00:00,1.09424,1.09674,1.09087,1.0921,85239,0,1,0,0,0,0,,1.1682242990653788,0.5747663551402087
187,2019.09.27,00:00,1.09197,1.09587,1.09046,1.09414,81439,1,0,0,0,0,0,,-0.7972350230415586,-0.6958525345623379
188,2019.09.30,00:00,1.09416,1.09477,1.08845,1.08962,74695,0,1,0,0,0,0,,0.13436123348017642,0.2577092511013477
189,2019.10.01,00:00,1.08966,1.09428,1.0879,1.09319,92874,1,0,0,0,0,0,2.0,-0.3087818696883295,-0.4985835694050899
190,2019.10.02,00:00,1.09319,1.09636,1.0904,1.09589,85282,1,0,0,0,0,0,,-0.17407407407406797,-1.033333333333388
191,2019.10.03,00:00,1.09584,1.09993,1.09409,1.09632,94681,1,0,0,0,0,0,1.0,-7.520833333333005,-3.64583333333289
192,2019.10.04,00:00,1.09632,1.09974,1.09569,1.0978,83669,1,0,0,0,0,0,-1.0,-1.3108108108105654,-0.42567567567557124
193,2019.10.07,00:00,1.09796,1.10005,1.09619,1.097,67732,0,1,0,0,0,0,-1.0,2.1770833333330923,0.8437499999999133
194,2019.10.08,00:00,1.09699,1.09958,1.09408,1.09556,91837,0,1,0,0,0,0,2.0,1.8111888111891032,1.0349650349652684
195,2019.10.09,00:00,1.09562,1.09903,1.09505,1.09709,74243,1,0,0,0,0,0,-1.0,-1.319727891156624,-0.3877551020408256
196,2019.10.10,00:00,1.09707,1.10337,1.09703,1.10052,111302,1,0,0,0,0,0,3.0,-0.8260869565217559,-0.011594202898562478
197,2019.10.11,00:00,1.10052,1.10626,1.10007,1.10362,110670,1,0,0,0,0,0,,-0.8516129032257704,-0.14516129032252403
198,2019.10.14,00:00,1.10319,1.10428,1.10129,1.10271,65561,0,1,0,0,0,0,-3.0,2.2708333333342874,2.958333333334432
199,2019.10.15,00:00,1.10271,1.10461,1.09913,1.10325,97211,1,0,0,0,0,0,3.0,-2.5185185185186403,-6.629629629630071
200,2019.10.16,00:00,1.10328,1.10856,1.10224,1.10714,99832,1,0,0,0,0,0,0.0,-0.3678756476683902,-0.2694300518134551
201,2019.10.17,00:00,1.10715,1.11398,1.10651,1.11242,94679,1,0,0,0,0,0,,-0.29601518026566215,-0.12144212523718934
202,2019.10.18,00:00,1.11241,1.1171,1.11147,1.11701,77999,1,0,0,0,0,0,-1.0,-0.019565217391287033,-0.20434782608693658
203,2019.10.21,00:00,1.11606,1.11793,1.11385,1.11491,67986,0,1,0,0,0,0,-1.0,1.6260869565217946,0.9217391304348481
204,2019.10.22,00:00,1.11489,1.11567,1.11177,1.1124,71541,0,1,0,0,0,0,0.0,0.3132530120482089,0.25301204819283557
205,2019.10.23,00:00,1.11246,1.11401,1.1106,1.11303,61521,1,0,0,0,0,0,-1.0,-1.719298245614124,-3.2631578947370268
206,2019.10.24,00:00,1.11304,1.11627,1.1093,1.11036,78945,0,1,0,0,0,0,2.0,1.2052238805970326,0.3955223880597219
207,2019.10.25,00:00,1.11035,1.11229,1.1073,1.108,56142,0,1,0,0,0,0,-2.0,0.8255319148936914,0.29787234042561234
208,2019.10.28,00:00,1.10794,1.11067,1.10756,1.10996,50801,1,0,0,0,0,0,,-0.35148514851482265,-0.1881188118810891
209,2019.10.29,00:00,1.10993,1.11186,1.10736,1.11119,62439,1,0,0,0,0,0,2.0,-0.5317460317462444,-2.039682539682982
210,2019.10.30,00:00,1.11118,1.11516,1.108,1.11501,84679,1,0,0,0,0,0,2.0,-0.0391644908615855,-0.8302872062663083
211,2019.10.31,00:00,1.11498,1.11756,1.11315,1.11516,88064,1,0,0,0,0,0,0.0,-13.333333333345669,-10.166666666675301
212,2019.11.01,00:00,1.11516,1.11719,1.11281,1.11655,70135,1,0,0,0,0,0,-2.0,-0.4604316546762395,-1.6906474820142794
213,2019.11.04,00:00,1.11678,1.11753,1.11247,1.11272,60605,0,1,0,0,0,0,-1.0,0.18472906403935324,0.06157635467976618
214,2019.11.05,00:00,1.11279,1.11401,1.10635,1.10739,81011,0,1,0,0,0,0,2.0,0.22592592592593203,0.1925925925926261
215,2019.11.06,00:00,1.10741,1.10928,1.10648,1.10657,62661,0,1,0,0,0,0,-2.0,2.2261904761906495,0.10714285714303652
216,2019.11.07,00:00,1.10657,1.10915,1.10359,1.10492,89514,0,1,0,0,0,0,3.0,1.5636363636362365,0.8060606060604298
217,2019.11.08,00:00,1.10491,1.10554,1.10167,1.10196,65927,0,1,0,0,0,0,-2.0,0.21355932203386666,0.09830508474580431
218,2019.11.11,00:00,1.10221,1.10431,1.10165,1.10326,46562,1,0,0,0,0,0,-2.0,-1.0,-0.5333333333332346
219,2019.11.12,00:00,1.10326,1.10386,1.10025,1.10086,62087,0,1,0,0,0,0,2.0,0.2500000000000694,0.2541666666666709
220,2019.11.13,00:00,1.10088,1.10205,1.09954,1.10057,66748,0,1,0,0,0,0,0.0,3.7741935483863576,3.322580645161221
221,2019.11.14,00:00,1.10056,1.10276,1.09891,1.10223,65306,1,0,0,0,0,0,,-0.3173652694610181,-0.9880239520957304
222,2019.11.15,00:00,1.10221,1.10569,1.10146,1.1052,53693,1,0,0,0,0,0,-1.0,-0.16387959866223864,-0.250836120401269
223,2019.11.18,00:00,1.10482,1.10898,1.10482,1.10714,56213,1,0,0,0,0,0,0.0,-0.7931034482758554,0.0
224,2019.11.19,00:00,1.10715,1.10838,1.10626,1.10779,49543,1,0,0,0,0,0,-1.0,-0.9218749999998319,-1.3906250000001463
225,2019.11.20,00:00,1.1078,1.10813,1.1053,1.10723,64093,0,1,0,0,0,0,2.0,0.5789473684213807,3.3859649122809206
226,2019.11.21,00:00,1.10723,1.10969,1.10522,1.10581,63264,0,1,0,0,0,0,,1.732394366197302,0.415492957746393
227,2019.11.22,00:00,1.10583,1.10874,1.10144,1.10192,65616,0,1,0,0,0,0,0.0,0.7442455242966518,0.12276214833760259
228,2019.11.25,00:00,1.10167,1.10322,1.10037,1.10134,55770,0,1,0,0,0,0,-1.0,4.696969696971022,2.9393939393942046
229,2019.11.26,00:00,1.10135,1.10255,1.10073,1.10198,56672,1,0,0,0,0,0,0.0,-0.9047619047619719,-0.9841269841272303
230,2019.11.27,00:00,1.10197,1.10245,1.09924,1.09992,55506,0,1,0,0,0,0,,0.2341463414634453,0.3317073170731961
231,2019.11.28,00:00,1.09992,1.1018,1.09989,1.10073,38372,1,0,0,0,0,0,-2.0,-1.3209876543209065,-0.03703703703700658
232,2019.11.29,00:00,1.10063,1.10283,1.09813,1.10193,53860,1,0,0,0,0,0,3.0,-0.692307692307574,-1.9230769230767655
233,2019.12.02,00:00,1.10227,1.10898,1.1003,1.10785,61721,1,0,0,0,0,0,1.0,-0.20250896057349319,-0.3530465949820889
234,2019.12.03,00:00,1.10788,1.10936,1.10661,1.10812,60284,1,0,0,0,0,0,,-5.166666666665896,-5.29166666666578
235,2019.12.04,00:00,1.10812,1.11162,1.10668,1.10772,68546,0,1,0,0,0,0,1.0,8.75000000000111,2.600000000000111
236,2019.12.05,00:00,1.10772,1.11082,1.10772,1.11042,53691,1,0,0,0,0,0,-2.0,-0.14814814814813596,0.0
237,2019.12.06,00:00,1.11038,1.11098,1.10399,1.10612,51910,0,1,0,0,0,0,,0.14084507042257413,0.5
238,2019.12.09,00:00,1.10548,1.10779,1.10533,1.10634,42103,1,0,0,0,0,0,-1.0,-1.6860465116276877,-0.17441860465125586
239,2019.12.10,00:00,1.10635,1.10976,1.10627,1.10913,52236,1,0,0,0,0,0,2.0,-0.22661870503601778,-0.028776978417215045
240,2019.12.11,00:00,1.10917,1.11447,1.10702,1.11292,63766,1,0,0,0,0,0,2.0,-0.41333333333338546,-0.5733333333333712
241,2019.12.12,00:00,1.11292,1.11542,1.11029,1.11285,82112,0,1,0,0,0,0,2.0,35.71428571428073,36.57142857141951
242,2019.12.13,00:00,1.11285,1.11992,1.11029,1.11185,112993,0,1,0,0,0,0,2.0,7.070000000000911,1.5600000000001777
243,2019.12.16,00:00,1.11244,1.11581,1.11227,1.1143,57338,1,0,0,0,0,0,-3.0,-0.8118279569892056,-0.0913978494623688
244,2019.12.17,00:00,1.11432,1.11747,1.11293,1.1149,64446,1,0,0,0,0,0,1.0,-4.431034482758363,-2.396551724137832
245,2019.12.18,00:00,1.11488,1.11542,1.11103,1.11131,56581,0,1,0,0,0,0,-1.0,0.15126050420167336,0.07843137254903425
246,2019.12.19,00:00,1.11129,1.11443,1.11072,1.11218,61005,1,0,0,0,0,0,0.0,-2.528089887640382,-0.6404494382021603
247,2019.12.20,00:00,1.11215,1.11249,1.10664,1.1076,53574,0,1,0,0,0,0,-1.0,0.07472527472527538,0.2109890109889755
248,2019.12.23,00:00,1.10778,1.10958,1.10699,1.10885,49236,1,0,0,0,0,0,,-0.6822429906543782,-0.7383177570094758
249,2019.12.24,00:00,1.10886,1.11089,1.1069,1.10973,75042,1,0,0,0,0,0,3.0,-1.333333333332908,-2.2528735632179626
250,2019.12.27,00:00,1.10974,1.12208,1.10944,1.11979,136155,1,0,0,0,0,0,5.0,-0.2278606965174007,-0.02985074626865309
